id|data_iniSE|casos|ibge_code|cidade|uf|cep|latitude|longitude
21776|2015-07-26|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21777|2015-08-02|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21778|2015-08-09|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21779|2015-08-16|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21780|2015-08-23|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21781|2015-08-30|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21782|2015-09-06|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21783|2015-09-13|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21784|2015-09-20|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21785|2015-09-27|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21786|2015-10-04|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21787|2015-10-11|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21788|2015-10-18|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21789|2015-10-25|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21790|2015-11-01|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21791|2015-11-08|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21792|2015-11-15|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21793|2015-11-22|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21794|2015-11-29|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21795|2015-12-06|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21796|2015-12-13|1.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21797|2015-12-20|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
21798|2015-12-27|0.0|230610|Irauçuba|CE|62620-000|-3.8977|-39.7886
22009|2015-01-04|11.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22010|2015-01-11|4.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22011|2015-01-18|1.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22012|2015-01-25|2.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22013|2015-02-01|2.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22014|2015-02-08|4.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22015|2015-02-15|1.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22016|2015-02-22|2.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22017|2015-03-01|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22018|2015-03-08|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22019|2015-03-15|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22020|2015-03-22|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22021|2015-03-29|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22022|2015-04-05|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22023|2015-04-12|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22024|2015-04-19|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22025|2015-04-26|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22026|2015-05-03|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22027|2015-05-10|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22028|2015-05-17|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22029|2015-05-24|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22030|2015-05-31|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22031|2015-06-07|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22032|2015-06-14|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22033|2015-06-21|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22034|2015-06-28|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22035|2015-07-05|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22036|2015-07-12|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22037|2015-07-19|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22038|2015-07-26|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22039|2015-08-02|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22040|2015-08-09|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22041|2015-08-16|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22042|2015-08-23|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22043|2015-08-30|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22044|2015-09-06|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22045|2015-09-13|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22046|2015-09-20|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22047|2015-09-27|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22048|2015-10-04|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22049|2015-10-11|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22050|2015-10-18|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22051|2015-10-25|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22052|2015-11-01|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22053|2015-11-08|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22054|2015-11-15|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22055|2015-11-22|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22056|2015-11-29|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22057|2015-12-06|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22058|2015-12-13|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22059|2015-12-20|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22060|2015-12-27|0.0|230620|Itaiçaba|CE|62820-000|-4.7017|-37.8291
22271|2015-01-04|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22272|2015-01-11|1.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22273|2015-01-18|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22274|2015-01-25|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22275|2015-02-01|4.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22276|2015-02-08|3.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22277|2015-02-15|1.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22278|2015-02-22|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22279|2015-03-01|1.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22280|2015-03-08|2.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22281|2015-03-15|5.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22282|2015-03-22|8.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22283|2015-03-29|10.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22284|2015-04-05|27.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22285|2015-04-12|32.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22286|2015-04-19|21.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22287|2015-04-26|37.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22288|2015-05-03|18.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22289|2015-05-10|12.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22290|2015-05-17|24.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22291|2015-05-24|17.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22292|2015-05-31|6.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22293|2015-06-07|4.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22294|2015-06-14|5.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22295|2015-06-21|2.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22296|2015-06-28|1.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22297|2015-07-05|1.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22298|2015-07-12|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22299|2015-07-19|2.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22300|2015-07-26|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22301|2015-08-02|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22302|2015-08-09|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22303|2015-08-16|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22304|2015-08-23|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22305|2015-08-30|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22306|2015-09-06|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22307|2015-09-13|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22308|2015-09-20|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22309|2015-09-27|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22310|2015-10-04|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22311|2015-10-11|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22312|2015-10-18|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22313|2015-10-25|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22314|2015-11-01|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22315|2015-11-08|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22316|2015-11-15|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22317|2015-11-22|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22318|2015-11-29|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22319|2015-12-06|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22320|2015-12-13|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22321|2015-12-20|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22322|2015-12-27|0.0|230625|Itaitinga|CE|61880-000|-4.0304|-38.5443
22533|2015-01-04|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22534|2015-01-11|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22535|2015-01-18|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22536|2015-01-25|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22537|2015-02-01|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22538|2015-02-08|1.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22539|2015-02-15|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22540|2015-02-22|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22541|2015-03-01|1.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22542|2015-03-08|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22543|2015-03-15|1.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22544|2015-03-22|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22545|2015-03-29|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22546|2015-04-05|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22547|2015-04-12|1.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22548|2015-04-19|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22549|2015-04-26|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22550|2015-05-03|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22551|2015-05-10|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22552|2015-05-17|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22553|2015-05-24|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22554|2015-05-31|1.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22555|2015-06-07|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22556|2015-06-14|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22557|2015-06-21|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22558|2015-06-28|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22559|2015-07-05|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22560|2015-07-12|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22561|2015-07-19|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22562|2015-07-26|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22563|2015-08-02|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22564|2015-08-09|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22565|2015-08-16|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22566|2015-08-23|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22567|2015-08-30|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22568|2015-09-06|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22569|2015-09-13|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22570|2015-09-20|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22571|2015-09-27|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22572|2015-10-04|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22573|2015-10-11|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22574|2015-10-18|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22575|2015-10-25|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22576|2015-11-01|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22577|2015-11-08|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22578|2015-11-15|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22579|2015-11-22|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22580|2015-11-29|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22581|2015-12-06|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22582|2015-12-13|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22583|2015-12-20|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22584|2015-12-27|0.0|230630|Itapajé|CE|62600-000|-3.7334|-39.5651
22795|2015-01-04|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22796|2015-01-11|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22797|2015-01-18|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22798|2015-01-25|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22799|2015-02-01|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22800|2015-02-08|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22801|2015-02-15|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22802|2015-02-22|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22803|2015-03-01|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22804|2015-03-08|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22805|2015-03-15|2.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22806|2015-03-22|6.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22807|2015-03-29|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22808|2015-04-05|1.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22809|2015-04-12|4.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22810|2015-04-19|6.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22811|2015-04-26|6.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22812|2015-05-03|15.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22813|2015-05-10|9.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22814|2015-05-17|8.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22815|2015-05-24|6.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22816|2015-05-31|2.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22817|2015-06-07|5.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22818|2015-06-14|6.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22819|2015-06-21|9.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22820|2015-06-28|13.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22821|2015-07-05|15.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22822|2015-07-12|8.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22823|2015-07-19|11.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22824|2015-07-26|2.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22825|2015-08-02|2.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22826|2015-08-09|1.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22827|2015-08-16|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22828|2015-08-23|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22829|2015-08-30|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22830|2015-09-06|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22831|2015-09-13|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22832|2015-09-20|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22833|2015-09-27|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22834|2015-10-04|9.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22835|2015-10-11|2.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22836|2015-10-18|1.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22837|2015-10-25|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22838|2015-11-01|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22839|2015-11-08|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22840|2015-11-15|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22841|2015-11-22|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22842|2015-11-29|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22843|2015-12-06|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22844|2015-12-13|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22845|2015-12-20|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
22846|2015-12-27|0.0|230640|Itapipoca|CE|62500-000|-3.3728|-39.5622
23057|2015-01-04|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23058|2015-01-11|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23059|2015-01-18|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23060|2015-01-25|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23061|2015-02-01|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23062|2015-02-08|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23063|2015-02-15|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23064|2015-02-22|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23065|2015-03-01|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23066|2015-03-08|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23067|2015-03-15|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23068|2015-03-22|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23069|2015-03-29|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23070|2015-04-05|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23071|2015-04-12|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23072|2015-04-19|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23073|2015-04-26|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23074|2015-05-03|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23075|2015-05-10|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23076|2015-05-17|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23077|2015-05-24|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23078|2015-05-31|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23079|2015-06-07|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23080|2015-06-14|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23081|2015-06-21|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23082|2015-06-28|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23083|2015-07-05|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23084|2015-07-12|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23085|2015-07-19|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23086|2015-07-26|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23087|2015-08-02|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23088|2015-08-09|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23089|2015-08-16|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23090|2015-08-23|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23091|2015-08-30|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23092|2015-09-06|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23093|2015-09-13|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23094|2015-09-20|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23095|2015-09-27|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23096|2015-10-04|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23097|2015-10-11|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23098|2015-10-18|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23099|2015-10-25|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23100|2015-11-01|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23101|2015-11-08|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23102|2015-11-15|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23103|2015-11-22|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23104|2015-11-29|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23105|2015-12-06|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23106|2015-12-13|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23107|2015-12-20|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23108|2015-12-27|0.0|230650|Itapiúna|CE|62740-000|-4.6192|-38.9313
23319|2015-01-04|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23320|2015-01-11|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23321|2015-01-18|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23322|2015-01-25|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23323|2015-02-01|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23324|2015-02-08|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23325|2015-02-15|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23326|2015-02-22|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23327|2015-03-01|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23328|2015-03-08|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23329|2015-03-15|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23330|2015-03-22|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23331|2015-03-29|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23332|2015-04-05|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23333|2015-04-12|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23334|2015-04-19|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23335|2015-04-26|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23336|2015-05-03|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23337|2015-05-10|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23338|2015-05-17|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23339|2015-05-24|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23340|2015-05-31|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23341|2015-06-07|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23342|2015-06-14|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23343|2015-06-21|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23344|2015-06-28|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23345|2015-07-05|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23346|2015-07-12|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23347|2015-07-19|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23348|2015-07-26|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23349|2015-08-02|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23350|2015-08-09|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23351|2015-08-16|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23352|2015-08-23|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23353|2015-08-30|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
23354|2015-09-06|0.0|230655|Itarema|CE|62590-000|-3.0834|-39.897
